,Date,SP week %change,SP5 MACD,USDX %change,USTB %change,sp volatility,DJI MACD,Bull-Bear Spread,cat bull-bear,IXIC MACD
36,2000-09-21,-0.019197055871528975,-8.820599511000001,-0.0015627713144643759,-0.010091428340767353,0.03175036328037056,-51.48895033,0.25,1,-34.06842583
37,2000-09-28,-0.011659082691481104,-13.31999469,-0.015913043478260856,0.0041388871898383785,0.031676238334529705,-88.74387443,0.4666,1,-64.75033298
38,2000-10-05,-0.008428129659285463,-13.88805198,0.012105681717769767,-0.0022233502538070464,0.029411559961295082,-86.83556973,0.1613,1,-115.0124828
39,2000-10-12,-0.01915754154165302,-28.02129744,0.0016588091496420264,0.012403211200537174,0.04099390343437497,-162.7650846,0.0975,1,-188.90747919999998
40,2000-10-19,-0.024712737492813955,-27.97542731,0.018478166129172757,0.007537688442211055,0.06011628837771173,-219.99786949999998,0.2445,1,-155.9724041
41,2000-10-26,0.016562725135900208,-19.87533919,0.01343602909713314,0.0024937655860349127,0.07350404100420212,-141.45144390000002,0.4615,1,-105.83839520000001
42,2000-11-02,-0.01242009263169961,-4.509354427,-0.024235770984631012,-0.005592039800995143,0.05641572072659806,38.87500871,0.2903,1,-71.98316743
43,2000-11-09,0.03414807405152302,0.63718188,-0.003115534400692336,-0.005633492765514501,0.0396301929641339,93.16137758,0.5429,1,-57.88634015
44,2000-11-16,-0.04255304235678391,-8.187823365,0.014237346991926388,0.013524528301886734,0.05306812691254631,31.81231425,0.2916,1,-101.7578506
45,2000-11-30,-0.018973181645366044,-19.80302402,-0.01480784045193875,0.018616149882345934,0.03415637553380976,-39.37640629,0.4375,1,-176.6082082
46,2000-12-07,-0.019779843043144476,-13.99708969,-0.013814074717636744,0.010351482542838878,0.05139785436767707,-1.438226669,0.0981,1,-146.0295403
47,2000-12-14,0.04155927100203013,-6.229150765,-0.0008809796493701747,0.007843250752488888,0.051171991911759265,31.98697822,0.2693,1,-87.45588432
48,2000-12-21,-0.04214936965741775,-20.66484012,-0.018252358698527406,0.008969167887124523,0.06376557558205985,-26.45880105,-0.2,0,-156.9628487
49,2000-12-28,-0.004725069542354186,-14.01667023,-0.00943057301957964,-0.0059294537312866435,0.0707301198361347,27.04929842,0.08,1,-135.7274387
50,2001-01-04,0.010972855009762951,-9.479633602,-0.013963187959017192,0.003283037955354445,0.029130184506316697,60.23202179,0.1852,1,-115.4618436
51,2001-01-11,-0.01661011300633204,-9.110411509,0.0018390804597701411,-0.01337455410225927,0.05824315477336629,6.1925546570000005,-0.0715,0,-84.35439537
52,2001-01-18,0.01555820849539804,-2.518188012,0.008627810922441467,0.00994031951715699,0.04316863220962427,-5.967674676000001,0.122,1,-23.61086198
53,2001-01-25,0.018194228508588987,6.343386535,0.015561015561015504,-0.017298329355608703,0.030702995813905006,-0.674655158,0.2308,1,33.1162179
54,2001-02-01,0.009243672441789506,10.99938121,-0.017204301075268706,0.021245798441780605,0.026502822982397933,54.08029923,0.3077,1,43.88027045
55,2001-02-08,-0.004044429683752181,4.213527751,0.02197301239970821,-0.007429250891795538,0.025676747167406363,76.13850292,0.4112,1,-6.673735185
56,2001-02-15,-0.02572120906726347,-3.9605466889999996,0.01043804086002321,-0.010781645326995324,0.04074507894977025,55.11123956,0.0869,1,-50.04026336
57,2001-02-22,-0.010062673035382897,-17.85139781,0.0004414621225498601,0.0,0.03337610350894703,-14.70494066,-0.1228,0,-98.95588738
58,2001-03-01,-0.05174679031601263,-25.42946215,-0.01782719971758888,0.029364748738119978,0.04720543194671765,-65.00707834,0.1217,1,-125.7212827
59,2001-03-08,-0.0006157934823121351,-21.35661466,0.0021565279899361566,-0.0029364705882354053,0.03161939971785766,-26.05806372,0.0,0,-117.99661359999999
60,2001-03-15,-0.0672033857080314,-33.91632686,0.02860216981977941,0.004719741735732221,0.07368777867591456,-141.11761330000002,-0.0545,0,-145.5535529
61,2001-03-22,-0.009300061710689896,-44.01171427,0.015341701534170199,0.004105676544091507,0.08717966714334585,-290.3743668,-0.1944,0,-150.4083098
62,2001-03-29,0.017985138134634114,-34.1107279,0.0026614010989011185,-0.027780116959064273,0.04058328234209227,-241.8585962,0.098,1,-124.4705307
63,2001-04-05,-0.027492178949091953,-31.07020891,-0.010531723606473191,-0.002704367409004349,0.06869721648662298,-198.32427040000002,-0.036,0,-132.159446
64,2001-04-12,0.04880231826520026,-16.44093094,0.0006057459328486775,-0.012670687575391925,0.04827207435572445,-73.36538414,-0.1061,0,-76.90662797
65,2001-04-19,0.05025771018166457,3.61657281,-0.003978206347833553,-0.017407537727734828,0.06945405396707906,76.53091655,0.125,1,-8.23515071
66,2001-04-26,0.00810149801284006,12.51406178,-0.005036033689328804,0.009947180471695297,0.0364630302062965,156.1153326,0.1552,1,22.59750839
67,2001-05-03,0.010821595307449779,20.13957984,0.008203159088925716,0.008618057539076735,0.03231460354805352,209.6869631,0.4189,1,52.55644452
68,2001-05-10,-0.01653231855109294,19.12188097,0.008569202804466328,-0.01342694763978673,0.023449228126229286,205.98172250000002,0.3555,1,53.4871007
69,2001-05-17,0.03716072475053583,18.1746848,-0.0030895983522142073,-0.009274381130544207,0.04292702560450791,210.02823659999999,0.3294,1,38.88758478
70,2001-05-24,-0.010890430044273766,21.75768896,0.019714187327823745,-0.008432073850580396,0.03091815414472293,205.7916618,0.4523,1,60.80077479
71,2001-05-31,-0.013475338252901287,11.08910365,0.006247361756015153,0.009450881612090562,0.025748213251683656,118.65655149999999,0.2078,1,28.35831227
72,2001-06-07,0.003402952398327844,8.04987979,0.0,0.009042999161576297,0.02392170503415127,97.41813953,0.1702,1,29.38632193
73,2001-06-14,-0.04000126486213013,-2.131841299,-0.0101518583773806,0.011128256869843908,0.05099805658947929,14.15087499,0.0848,1,0.9796332740000001
74,2001-06-21,0.009050034586119445,-9.698463687,0.010171215460247523,-0.003981647247576109,0.026547517035948893,-61.476352799999994,0.1,1,-32.37045392
75,2001-06-28,-0.0007916105602479291,-10.76338766,0.009313643228729648,-0.006443248340077847,0.026666557768013084,-108.1179867,-0.0253,0,-22.31267959
76,2001-07-05,-0.027597641255166033,-7.669049372000001,0.007648183556405249,-0.01112143619755625,0.042869501675639785,-100.8231261,0.2222,1,-6.599281935
77,2001-07-12,0.021073585365239206,-13.71515517,-0.015427769985974676,0.016244964061141044,0.04119505132929712,-134.6974605,-0.1099,0,-26.27091457
78,2001-07-19,-0.003973085022374436,-8.424651232,-0.015166750460868126,0.015680333674352658,0.023867531073212923,-55.11416884,0.3478,1,-19.62688673
79,2001-07-26,-0.004154106619316987,-9.849831667,-0.005105079554156337,-0.0036319612590799033,0.04120017913121367,-61.05914425,-0.0858,0,-26.00555671
80,2001-08-02,0.007074024315403603,-3.3257983419999997,-0.004447105105618834,0.002731470230862755,0.02129534318771351,-29.81334055,0.0,0,-8.67367658
81,2001-08-09,-0.019920121875900546,-5.884635519,-0.008590327291469805,0.004847027802551475,0.03764199771459296,-48.14520309,0.0723,1,-16.09423364
82,2001-08-16,-0.023685890972642377,-8.037747284,-0.01914912052681738,0.007235471173882842,0.036765148842052744,-39.8587506,-0.0208,0,-29.22529705
